Subject,Device,Rho,Lambda,Display,Number_Collisions
11,10x16,500,0050,monitor,1.3333333333333333
11,10x16,500,1000,headset,1.0
11,10x16,500,1000,monitor,1.3333333333333333
11,10x16,500,5000,headset,0.8333333333333334
11,10x16,500,5000,monitor,1.0
11,19x31,100,0050,headset,0.8333333333333334
11,19x31,100,0050,monitor,1.1666666666666667
11,19x31,100,1000,headset,1.0
11,19x31,100,1000,monitor,1.6666666666666667
11,19x31,100,5000,headset,1.1666666666666667
11,19x31,100,5000,monitor,1.6666666666666667
11,19x31,300,0050,headset,0.8333333333333334
11,19x31,300,0050,monitor,2.0
11,19x31,300,1000,headset,1.5
11,19x31,300,1000,monitor,1.5
11,19x31,300,5000,headset,1.1666666666666667
11,19x31,300,5000,monitor,1.8333333333333333
11,19x31,500,0050,headset,1.0
11,19x31,500,0050,monitor,1.0
11,19x31,500,1000,headset,1.1666666666666667
11,19x31,500,1000,monitor,1.3333333333333333
11,19x31,500,5000,headset,1.3333333333333333
11,19x31,500,5000,monitor,1.1666666666666667
12,06x10,100,0050,headset,1.5
12,06x10,100,0050,monitor,2.1666666666666665
12,06x10,100,1000,headset,1.8333333333333333
12,06x10,100,1000,monitor,2.5
12,06x10,100,5000,headset,1.1666666666666667
12,06x10,100,5000,monitor,0.8333333333333334
12,06x10,300,0050,headset,2.0
12,06x10,300,0050,monitor,1.5
12,06x10,300,1000,headset,1.0
12,06x10,300,1000,monitor,1.0
12,06x10,300,5000,headset,1.1666666666666667
12,06x10,300,5000,monitor,1.5
12,06x10,500,0050,headset,1.6666666666666667
12,06x10,500,0050,monitor,1.5
12,06x10,500,1000,headset,2.1666666666666665
12,06x10,500,1000,monitor,1.1666666666666667
12,06x10,500,5000,headset,1.3333333333333333
12,06x10,500,5000,monitor,1.5
12,10x16,100,0050,headset,1.1666666666666667
12,10x16,100,0050,monitor,1.0
12,10x16,100,1000,headset,1.5
12,10x16,100,1000,monitor,1.1666666666666667
12,10x16,100,5000,headset,1.6666666666666667
12,10x16,100,5000,monitor,1.1666666666666667
12,10x16,300,0050,headset,1.3333333333333333
12,10x16,300,0050,monitor,1.3333333333333333
12,10x16,300,1000,headset,1.5
12,10x16,300,1000,monitor,1.1666666666666667
12,10x16,300,5000,headset,1.1666666666666667
12,10x16,300,5000,monitor,1.3333333333333333
12,10x16,500,0050,headset,1.6666666666666667
12,10x16,500,0050,monitor,1.6666666666666667
12,10x16,500,1000,headset,1.8333333333333333
12,10x16,500,1000,monitor,1.3333333333333333
12,10x16,500,5000,headset,1.3333333333333333
12,10x16,500,5000,monitor,1.3333333333333333
12,19x31,100,0050,headset,1.6666666666666667
12,19x31,100,0050,monitor,1.3333333333333333
12,19x31,100,1000,headset,1.6666666666666667
12,19x31,100,1000,monitor,1.8333333333333333
12,19x31,100,5000,headset,1.5
12,19x31,100,5000,monitor,1.3333333333333333
12,19x31,300,0050,headset,1.3333333333333333
12,19x31,300,0050,monitor,1.3333333333333333
12,19x31,300,1000,headset,1.5
12,19x31,300,1000,monitor,0.6666666666666666
12,19x31,300,5000,headset,2.0
12,19x31,300,5000,monitor,1.5
12,19x31,500,0050,headset,1.1666666666666667
12,19x31,500,0050,monitor,1.3333333333333333
12,19x31,500,1000,headset,1.6666666666666667
12,19x31,500,1000,monitor,1.3333333333333333
12,19x31,500,5000,headset,1.5
12,19x31,500,5000,monitor,1.1666666666666667
13,06x10,100,0050,headset,2.5
13,06x10,100,0050,monitor,2.0
13,06x10,100,1000,headset,1.5
13,06x10,100,1000,monitor,1.3333333333333333
13,06x10,100,5000,headset,2.0
13,06x10,100,5000,monitor,1.6666666666666667
13,06x10,300,0050,headset,1.1666666666666667
13,06x10,300,0050,monitor,2.8333333333333335
13,06x10,300,1000,headset,0.5
13,06x10,300,1000,monitor,1.6666666666666667
13,06x10,300,5000,headset,0.5
13,06x10,300,5000,monitor,1.8333333333333333
13,06x10,500,0050,headset,1.3333333333333333
13,06x10,500,0050,monitor,2.3333333333333335
13,06x10,500,1000,headset,1.1666666666666667
13,06x10,500,1000,monitor,1.3333333333333333
13,06x10,500,5000,headset,1.3333333333333333
13,06x10,500,5000,monitor,2.3333333333333335
13,10x16,100,0050,headset,1.3333333333333333
13,10x16,100,0050,monitor,2.3333333333333335
13,10x16,100,1000,headset,1.5
13,10x16,100,1000,monitor,1.3333333333333333
13,10x16,100,5000,headset,1.1666666666666667
13,10x16,100,5000,monitor,1.5
13,10x16,300,0050,headset,1.3333333333333333
13,10x16,300,0050,monitor,2.5
13,10x16,300,1000,headset,1.6666666666666667
13,10x16,300,1000,monitor,2.0
13,10x16,300,5000,headset,1.1666666666666667
13,10x16,300,5000,monitor,1.6666666666666667
13,10x16,500,0050,headset,1.0
13,10x16,500,0050,monitor,2.1666666666666665
13,10x16,500,1000,headset,1.0
13,10x16,500,1000,monitor,1.6666666666666667
13,10x16,500,5000,headset,0.8333333333333334
13,10x16,500,5000,monitor,1.5
13,19x31,100,0050,headset,1.6666666666666667
13,19x31,100,0050,monitor,2.1666666666666665
13,19x31,100,1000,headset,1.6666666666666667
13,19x31,100,1000,monitor,1.6666666666666667
13,19x31,100,5000,headset,1.1666666666666667
13,19x31,100,5000,monitor,1.0
13,19x31,300,0050,headset,0.6666666666666666
13,19x31,300,0050,monitor,2.1666666666666665
13,19x31,300,1000,headset,1.1666666666666667
13,19x31,300,1000,monitor,1.8333333333333333
13,19x31,300,5000,headset,0.5
13,19x31,300,5000,monitor,1.3333333333333333
13,19x31,500,0050,headset,0.5
13,19x31,500,0050,monitor,1.8333333333333333
13,19x31,500,1000,headset,1.1666666666666667
13,19x31,500,1000,monitor,1.8333333333333333
13,19x31,500,5000,headset,1.0
13,19x31,500,5000,monitor,2.0
14,06x10,100,0050,headset,0.8333333333333334
14,06x10,100,0050,monitor,1.3333333333333333
14,06x10,100,1000,headset,0.8333333333333334
14,06x10,100,1000,monitor,2.0
14,06x10,100,5000,headset,1.0
14,06x10,100,5000,monitor,2.0
14,06x10,300,0050,headset,0.6666666666666666
14,06x10,300,0050,monitor,1.3333333333333333
14,06x10,300,1000,headset,0.6666666666666666
14,06x10,300,1000,monitor,1.6666666666666667
14,06x10,300,5000,headset,1.1666666666666667
14,06x10,300,5000,monitor,1.8333333333333333
14,06x10,500,0050,headset,1.3333333333333333
14,06x10,500,0050,monitor,2.3333333333333335
14,06x10,500,1000,headset,1.6666666666666667
14,06x10,500,1000,monitor,1.5
14,06x10,500,5000,headset,0.8333333333333334
14,06x10,500,5000,monitor,2.1666666666666665
14,10x16,100,0050,headset,0.3333333333333333
14,10x16,100,0050,monitor,2.3333333333333335
14,10x16,100,1000,headset,0.0
14,10x16,100,1000,monitor,1.5
14,10x16,100,5000,headset,1.3333333333333333
14,10x16,100,5000,monitor,1.6666666666666667
14,10x16,300,0050,headset,0.6666666666666666
14,10x16,300,0050,monitor,0.3333333333333333
14,10x16,300,1000,headset,0.16666666666666666
14,10x16,300,1000,monitor,0.5
14,10x16,300,5000,headset,0.5
14,10x16,300,5000,monitor,1.0
14,10x16,500,0050,headset,0.3333333333333333
14,10x16,500,0050,monitor,1.1666666666666667
14,10x16,500,1000,headset,0.0
14,10x16,500,1000,monitor,1.8333333333333333
14,10x16,500,5000,headset,0.6666666666666666
14,10x16,500,5000,monitor,1.8333333333333333
14,19x31,100,0050,headset,0.0
14,19x31,100,0050,monitor,2.0
14,19x31,100,1000,headset,0.3333333333333333
14,19x31,100,1000,monitor,1.5
14,19x31,100,5000,headset,0.8333333333333334
14,19x31,100,5000,monitor,2.1666666666666665
14,19x31,300,0050,headset,0.0
14,19x31,300,0050,monitor,2.0
14,19x31,300,1000,headset,0.16666666666666666
14,19x31,300,1000,monitor,2.1666666666666665
14,19x31,300,5000,headset,1.0
14,19x31,300,5000,monitor,2.1666666666666665
14,19x31,500,0050,headset,0.3333333333333333
14,19x31,500,0050,monitor,1.6666666666666667
14,19x31,500,1000,headset,0.3333333333333333
14,19x31,500,1000,monitor,2.1666666666666665
14,19x31,500,5000,headset,0.8333333333333334
14,19x31,500,5000,monitor,2.0
15,06x10,100,0050,headset,0.5
15,06x10,100,0050,monitor,2.0
15,06x10,100,1000,headset,1.3333333333333333
15,06x10,100,1000,monitor,1.5
15,06x10,100,5000,headset,2.3333333333333335
15,06x10,100,5000,monitor,1.8333333333333333
15,06x10,300,0050,headset,1.0
15,06x10,300,0050,monitor,2.3333333333333335
15,06x10,300,1000,headset,1.6666666666666667
15,06x10,300,1000,monitor,1.5
15,06x10,300,5000,headset,1.8333333333333333
15,06x10,300,5000,monitor,1.5
15,06x10,500,0050,headset,0.3333333333333333
15,06x10,500,0050,monitor,2.0
15,06x10,500,1000,headset,0.6666666666666666
15,06x10,500,1000,monitor,1.5
15,06x10,500,5000,headset,1.0
15,06x10,500,5000,monitor,1.6666666666666667
15,10x16,100,0050,headset,1.3333333333333333
15,10x16,100,0050,monitor,1.6666666666666667
15,10x16,100,1000,headset,0.3333333333333333
15,10x16,100,1000,monitor,1.5
15,10x16,100,5000,headset,1.3333333333333333
15,10x16,100,5000,monitor,1.5
15,10x16,300,0050,headset,0.0
15,10x16,300,0050,monitor,1.1666666666666667
15,10x16,300,1000,headset,0.16666666666666666
15,10x16,300,1000,monitor,2.0
15,10x16,300,5000,headset,1.3333333333333333
15,10x16,300,5000,monitor,1.1666666666666667
15,10x16,500,0050,headset,0.0
15,10x16,500,0050,monitor,1.8333333333333333
15,10x16,500,1000,headset,0.3333333333333333
15,10x16,500,1000,monitor,2.0
15,10x16,500,5000,headset,1.1666666666666667
15,10x16,500,5000,monitor,2.6666666666666665
15,19x31,100,0050,headset,0.3333333333333333
15,19x31,100,0050,monitor,1.8333333333333333
15,19x31,100,1000,headset,0.6666666666666666
15,19x31,100,1000,monitor,1.5
15,19x31,100,5000,headset,1.8333333333333333
15,19x31,100,5000,monitor,1.3333333333333333
15,19x31,300,0050,headset,0.16666666666666666
15,19x31,300,0050,monitor,1.8333333333333333
15,19x31,300,1000,headset,0.6666666666666666
15,19x31,300,1000,monitor,1.8333333333333333
15,19x31,300,5000,headset,2.3333333333333335
15,19x31,300,5000,monitor,1.6666666666666667
15,19x31,500,0050,headset,0.5
15,19x31,500,0050,monitor,1.6666666666666667
15,19x31,500,1000,headset,1.3333333333333333
15,19x31,500,1000,monitor,2.5
15,19x31,500,5000,headset,1.1666666666666667
15,19x31,500,5000,monitor,1.1666666666666667
16,06x10,100,0050,headset,0.6666666666666666
16,06x10,100,0050,monitor,1.8333333333333333
16,06x10,100,1000,headset,1.8333333333333333
16,06x10,100,1000,monitor,2.0
16,06x10,100,5000,headset,2.0
16,06x10,100,5000,monitor,1.8333333333333333
16,06x10,300,0050,headset,1.1666666666666667
16,06x10,300,0050,monitor,1.6666666666666667
16,06x10,300,1000,headset,1.8333333333333333
16,06x10,300,1000,monitor,1.8333333333333333
16,06x10,300,5000,headset,1.8333333333333333
16,06x10,300,5000,monitor,2.1666666666666665
16,06x10,500,0050,headset,1.0
16,06x10,500,0050,monitor,2.1666666666666665
16,06x10,500,1000,headset,1.6666666666666667
16,06x10,500,1000,monitor,1.5
16,06x10,500,5000,headset,1.5
16,06x10,500,5000,monitor,2.0
16,10x16,100,0050,headset,0.8333333333333334
16,10x16,100,0050,monitor,2.5
16,10x16,100,1000,headset,2.0
16,10x16,100,1000,monitor,1.5
16,10x16,100,5000,headset,1.0
16,10x16,100,5000,monitor,2.0
16,10x16,300,0050,headset,1.6666666666666667
16,10x16,300,0050,monitor,1.3333333333333333
16,10x16,300,1000,headset,1.8333333333333333
16,10x16,300,1000,monitor,1.8333333333333333
16,10x16,300,5000,headset,1.0
16,10x16,300,5000,monitor,1.3333333333333333
16,10x16,500,0050,headset,1.3333333333333333
16,10x16,500,0050,monitor,1.6666666666666667
16,10x16,500,1000,headset,1.8333333333333333
16,10x16,500,1000,monitor,2.1666666666666665
16,10x16,500,5000,headset,2.6666666666666665
16,10x16,500,5000,monitor,2.1666666666666665
16,19x31,100,0050,headset,1.5
16,19x31,100,0050,monitor,1.8333333333333333
16,19x31,100,1000,headset,1.0
16,19x31,100,1000,monitor,2.1666666666666665
16,19x31,100,5000,headset,1.3333333333333333
16,19x31,100,5000,monitor,2.0
16,19x31,300,0050,headset,1.5
16,19x31,300,0050,monitor,1.5
16,19x31,300,1000,headset,1.0
16,19x31,300,1000,monitor,2.0
16,19x31,300,5000,headset,1.1666666666666667
16,19x31,300,5000,monitor,2.0
16,19x31,500,0050,headset,0.8333333333333334
16,19x31,500,0050,monitor,1.5
16,19x31,500,1000,headset,1.1666666666666667
16,19x31,500,1000,monitor,2.0
16,19x31,500,5000,headset,1.1666666666666667
16,19x31,500,5000,monitor,2.1666666666666665
17,06x10,100,0050,headset,0.16666666666666666
17,06x10,100,0050,monitor,1.3333333333333333
17,06x10,100,1000,headset,0.5
17,06x10,100,1000,monitor,1.8333333333333333
17,06x10,100,5000,headset,1.6666666666666667
17,06x10,100,5000,monitor,1.5
17,06x10,300,0050,headset,0.5
17,06x10,300,0050,monitor,2.1666666666666665
17,06x10,300,1000,headset,1.5
17,06x10,300,1000,monitor,2.0
17,06x10,300,5000,headset,1.5
17,06x10,300,5000,monitor,2.3333333333333335
17,06x10,500,0050,headset,1.1666666666666667
17,06x10,500,0050,monitor,1.1666666666666667
17,06x10,500,1000,headset,2.3333333333333335
17,06x10,500,1000,monitor,1.6666666666666667
17,06x10,500,5000,headset,1.0
17,06x10,500,5000,monitor,1.3333333333333333
17,10x16,100,0050,headset,0.8333333333333334
17,10x16,100,0050,monitor,2.0
17,10x16,100,1000,headset,0.8333333333333334
17,10x16,100,1000,monitor,1.3333333333333333
17,10x16,100,5000,headset,0.8333333333333334
17,10x16,100,5000,monitor,1.8333333333333333
17,10x16,300,0050,headset,0.0
17,10x16,300,0050,monitor,0.16666666666666666
17,10x16,300,1000,headset,0.16666666666666666
17,10x16,300,1000,monitor,1.5
17,10x16,300,5000,headset,1.5
17,10x16,300,5000,monitor,2.1666666666666665
17,10x16,500,0050,headset,0.16666666666666666
17,10x16,500,0050,monitor,1.5
17,10x16,500,1000,headset,0.0
17,10x16,500,1000,monitor,1.6666666666666667
17,10x16,500,5000,headset,1.0
17,10x16,500,5000,monitor,1.6666666666666667
17,19x31,100,0050,headset,0.0
17,19x31,100,0050,monitor,1.6666666666666667
17,19x31,100,1000,headset,0.3333333333333333
17,19x31,100,1000,monitor,1.8333333333333333
17,19x31,100,5000,headset,0.8333333333333334
17,19x31,100,5000,monitor,1.8333333333333333
17,19x31,300,0050,headset,0.16666666666666666
17,19x31,300,0050,monitor,1.3333333333333333
17,19x31,300,1000,headset,0.3333333333333333
17,19x31,300,1000,monitor,2.1666666666666665
17,19x31,300,5000,headset,0.8333333333333334
17,19x31,300,5000,monitor,2.3333333333333335
17,19x31,500,0050,headset,0.0
17,19x31,500,0050,monitor,0.6666666666666666
17,19x31,500,1000,headset,0.3333333333333333
17,19x31,500,1000,monitor,1.6666666666666667
17,19x31,500,5000,headset,1.0
17,19x31,500,5000,monitor,2.1666666666666665
18,06x10,100,0050,headset,1.0
18,06x10,100,0050,monitor,2.0
18,06x10,100,1000,headset,1.6666666666666667
18,06x10,100,1000,monitor,1.0
18,06x10,100,5000,headset,1.3333333333333333
18,06x10,100,5000,monitor,1.8333333333333333
18,06x10,300,0050,headset,1.3333333333333333
18,06x10,300,0050,monitor,0.8333333333333334
18,06x10,300,1000,headset,0.6666666666666666
18,06x10,300,1000,monitor,1.6666666666666667
18,06x10,300,5000,headset,1.8333333333333333
18,06x10,300,5000,monitor,1.8333333333333333
18,06x10,500,0050,headset,1.0
18,06x10,500,0050,monitor,1.5
18,06x10,500,1000,headset,1.1666666666666667
18,06x10,500,1000,monitor,1.0
18,06x10,500,5000,headset,1.3333333333333333
18,06x10,500,5000,monitor,2.3333333333333335
18,10x16,100,0050,headset,1.3333333333333333
18,10x16,100,0050,monitor,1.3333333333333333
18,10x16,100,1000,headset,1.3333333333333333
18,10x16,100,1000,monitor,1.6666666666666667
18,10x16,100,5000,headset,1.5
18,10x16,100,5000,monitor,2.0
18,10x16,300,0050,headset,1.0
18,10x16,300,0050,monitor,2.0
18,10x16,300,1000,headset,1.5
18,10x16,300,1000,monitor,0.8333333333333334
18,10x16,300,5000,headset,1.0
18,10x16,300,5000,monitor,2.1666666666666665
18,10x16,500,0050,headset,1.8333333333333333
18,10x16,500,0050,monitor,1.0
18,10x16,500,1000,headset,1.5
18,10x16,500,1000,monitor,1.5
18,10x16,500,5000,headset,1.3333333333333333
18,10x16,500,5000,monitor,2.0
18,19x31,100,0050,headset,1.0
18,19x31,100,0050,monitor,1.3333333333333333
18,19x31,100,1000,headset,1.5
18,19x31,100,1000,monitor,1.3333333333333333
18,19x31,100,5000,headset,1.3333333333333333
18,19x31,100,5000,monitor,1.6666666666666667
18,19x31,300,0050,headset,1.0
18,19x31,300,0050,monitor,0.6666666666666666
18,19x31,300,1000,headset,1.6666666666666667
18,19x31,300,1000,monitor,1.3333333333333333
18,19x31,300,5000,headset,1.1666666666666667
18,19x31,300,5000,monitor,0.8333333333333334
18,19x31,500,0050,headset,1.5
18,19x31,500,0050,monitor,1.0
18,19x31,500,1000,headset,1.3333333333333333
18,19x31,500,1000,monitor,0.6666666666666666
18,19x31,500,5000,headset,1.5
18,19x31,500,5000,monitor,2.1666666666666665
20,06x10,100,0050,headset,0.0
20,06x10,100,0050,monitor,0.3333333333333333
20,06x10,100,1000,headset,1.1666666666666667
20,06x10,100,1000,monitor,1.8333333333333333
20,06x10,100,5000,headset,0.5
20,06x10,100,5000,monitor,1.5
20,06x10,300,0050,headset,0.6666666666666666
20,06x10,300,0050,monitor,1.1666666666666667
20,06x10,300,1000,headset,0.16666666666666666
20,06x10,300,1000,monitor,1.3333333333333333
20,06x10,300,5000,headset,1.1666666666666667
20,06x10,300,5000,monitor,1.8333333333333333
20,06x10,500,0050,headset,0.5
20,06x10,500,0050,monitor,1.1666666666666667
20,06x10,500,1000,headset,1.1666666666666667
20,06x10,500,1000,monitor,2.8333333333333335
20,06x10,500,5000,headset,0.8333333333333334
20,06x10,500,5000,monitor,1.3333333333333333
20,10x16,100,0050,headset,1.1666666666666667
20,10x16,100,0050,monitor,1.0
20,10x16,100,1000,headset,0.8333333333333334
20,10x16,100,1000,monitor,0.8333333333333334
20,10x16,100,5000,headset,1.3333333333333333
20,10x16,100,5000,monitor,1.6666666666666667
20,10x16,300,0050,headset,0.0
20,10x16,300,0050,monitor,0.16666666666666666
20,10x16,300,1000,headset,0.0
20,10x16,300,1000,monitor,0.0
20,10x16,300,5000,headset,0.6666666666666666
20,10x16,300,5000,monitor,1.1666666666666667
20,10x16,500,0050,headset,0.0
20,10x16,500,0050,monitor,0.16666666666666666
20,10x16,500,1000,headset,0.16666666666666666
20,10x16,500,1000,monitor,0.5
20,10x16,500,5000,headset,0.5
20,10x16,500,5000,monitor,1.3333333333333333
20,19x31,100,0050,headset,0.8333333333333334
20,19x31,100,0050,monitor,0.6666666666666666
20,19x31,100,1000,headset,1.1666666666666667
20,19x31,100,1000,monitor,1.3333333333333333
20,19x31,100,5000,headset,1.5
20,19x31,100,5000,monitor,1.5
20,19x31,300,0050,headset,0.3333333333333333
20,19x31,300,0050,monitor,0.6666666666666666
20,19x31,300,1000,headset,0.16666666666666666
20,19x31,300,1000,monitor,0.8333333333333334
20,19x31,300,5000,headset,0.8333333333333334
20,19x31,300,5000,monitor,1.3333333333333333
20,19x31,500,0050,headset,0.0
20,19x31,500,0050,monitor,0.6666666666666666
20,19x31,500,1000,headset,0.3333333333333333
20,19x31,500,1000,monitor,0.8333333333333334
20,19x31,500,5000,headset,1.1666666666666667
20,19x31,500,5000,monitor,1.8333333333333333
